2024-08-06 19:26:51: -- 分析开始 Periodic Timer
2024-08-06 19:26:56: Do Not Propagate Deletions: 1-way deletions reverted: 22660
2024-08-06 19:26:56: /2017/12/20171201_120403.mp4: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 19:26:56: /2017/12/20171205_164931.mp4: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 19:26:56: /2017/12/20171206_195417.mp4: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 19:26:56: 变更：161， 冲突：0， 复制时间：0， 复制状态：0， 错误： 0, All: 47462
2024-08-06 19:26:56: Left to Right: Copy File: 161 
2024-08-06 19:26:56: == 同步开始由 Periodic Timer
2024-08-06 19:26:56: File Systems limited number of parallel threads to 8
2024-08-06 19:26:56: 新建复制 'F:/photo_script/donephotos/2018/01/20180101_112141.mov' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/01/20180101_112141.mov' (730,378)
2024-08-06 19:27:02: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_113122.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_113122.mp4' (9,817,240)
2024-08-06 19:27:02: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_113717.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_113717.mp4' (10,263,938)
2024-08-06 19:27:02: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_122046.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_122046.mp4' (5,461,949)
2024-08-06 19:27:02: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_122108.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_122108.mp4' (1,431,032)
2024-08-06 19:27:02: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_113701.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_113701.mp4' (20,705,833)
2024-08-06 19:27:02: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_122234.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_122234.mp4' (1,636,011)
2024-08-06 19:27:02: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_112734.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_112734.mp4' (29,418,797)
2024-08-06 19:27:02: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_105936.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_105936.mp4' (28,689,388)
2024-08-06 19:27:02: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_122136.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_122136.mp4' (5,519,852)
2024-08-06 19:27:02: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_122347.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_122347.mp4' (2,994,213)
